source_file,bearing_id,label,N,M,F,run_id,channel_names,channel_lengths,channel_rasters,channel_xindices,finite,synchronized,sampling_raster,start_timestamp,stop_timestamp,accepted,rejection_reason
D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_1.mat,K001,0,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256823|256823|256823,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9924019165442665,4.992401916544266,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_1.mat,KA15,1,N15,07,04,1,vibration_1|phase_current_1|phase_current_2,256005|256005|256005,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002118934048712386,3.9978810659512876,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_10.mat,KA15,1,N15,07,04,10,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020162808045276924,3.997983719195472,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_11.mat,KA15,1,N15,07,04,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020000273741984493,3.9979999726258018,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_12.mat,KA15,1,N15,07,04,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00242432745016185,3.9975756725498384,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_13.mat,KA15,1,N15,07,04,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002032961956707705,3.997967038043292,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_14.mat,KA15,1,N15,07,04,14,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002205761584418606,3.9977942384155813,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_15.mat,KA15,1,N15,07,04,15,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002149730021967794,3.997850269978032,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_16.mat,KA15,1,N15,07,04,16,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021582844589831856,3.997841715541017,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_17.mat,KA15,1,N15,07,04,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022044784188662977,3.997795521581134,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_18.mat,KA15,1,N15,07,04,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023302286429925474,3.9976697713570073,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_19.mat,KA15,1,N15,07,04,19,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021368983664447074,3.997863101633555,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_2.mat,KA15,1,N15,07,04,2,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022027675314632194,3.9977972324685367,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15,07,04,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020975479561739082,3.997902452043826,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15,07,04,3,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002035956009663092,3.997964043990337,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15,07,04,4,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00213475975719086,3.997865240242809,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15,07,04,5,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020740232543815826,3.9979259767456186,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15,07,04,6,vibration_1|phase_current_1|phase_current_2,278139|278139|278139,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002139464697549325,3.9978605353024506,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15,07,04,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021715438363570415,3.997828456163643,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15,07,04,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022160269088370758,3.997783973091163,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15,07,04,9,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002130054816832395,3.9978699451831674,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15,07,10,1,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021159399957569993,3.997884060004243,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15,07,10,10,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002014569917124614,3.9979854300828754,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15,07,10,11,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002049215387036948,3.997950784612963,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15,07,10,12,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021860863792832067,3.9978139136207167,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15,07,10,13,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002117223161309308,3.997882776838691,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_14.mat,KA15,1,N15,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002041088671872327,3.9979589113281278,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_15.mat,KA15,1,N15,07,10,15,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021745378893124286,3.9978254621106877,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_16.mat,KA15,1,N15,07,10,16,vibration_1|phase_current_1|phase_current_2,255996|255996|255996,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002098831121726217,3.9979011688782737,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_17.mat,KA15,1,N15,07,10,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002064185651813883,3.9979358143481862,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_18.mat,KA15,1,N15,07,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002400375026518755,3.997599624973481,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_19.mat,KA15,1,N15,07,10,19,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00214416963790779,3.9978558303620924,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_2.mat,KA15,1,N15,07,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002143314194206251,3.9978566858057936,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_20.mat,KA15,1,N15,07,10,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002055203492947722,3.9979447965070523,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_3.mat,KA15,1,N15,07,10,3,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002399091860966446,3.9976009081390336,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_4.mat,KA15,1,N15,07,10,4,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002180953717073972,3.997819046282926,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_5.mat,KA15,1,N15,07,10,5,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021505854656693334,3.997849414534331,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_6.mat,KA15,1,N15,07,10,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020753064199338913,3.997924693580066,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_7.mat,KA15,1,N15,07,10,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00204750449963387,3.9979524955003662,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_8.mat,KA15,1,N15,07,10,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002175393333013968,3.997824606666986,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_9.mat,KA15,1,N15,07,10,9,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020633302081123437,3.9979366697918874,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_1.mat,KA16,1,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256086|256086|256086,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9927308360543688,4.992730836054369,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_10.mat,KA16,1,N09,07,10,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022087650847448926,3.997791234915255,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_11.mat,KA16,1,N09,07,10,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00224127208444292,3.997758727915557,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_12.mat,KA16,1,N09,07,10,12,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002050079599376892,3.997949920400623,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_13.mat,KA16,1,N09,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0024662547402476863,3.9975337452597524,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_14.mat,KA16,1,N09,07,10,14,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022087650847448926,3.997791234915255,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_15.mat,KA16,1,N09,07,10,15,vibration_1|phase_current_1|phase_current_2,256083|256083|256083,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.003722479189104338,3.996277520810896,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_16.mat,KA16,1,N09,07,10,16,vibration_1|phase_current_1|phase_current_2,256095|256095|256095,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028738754075137364,3.9971261245924863,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_17.mat,KA16,1,N09,07,10,17,vibration_1|phase_current_1|phase_current_2,256091|256091|256091,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026869601592500805,3.99731303984075,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_18.mat,KA16,1,N09,07,10,18,vibration_1|phase_current_1|phase_current_2,256004|256004|256004,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020787370859527846,3.9979212629140473,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_19.mat,KA16,1,N09,07,10,19,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002138190677505755,3.9978618093224942,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_2.mat,KA16,1,N09,07,10,2,vibration_1|phase_current_1|phase_current_2,256087|256087|256087,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9941885183566171,4.9941885183566175,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_20.mat,KA16,1,N09,07,10,20,vibration_1|phase_current_1|phase_current_2,256008|256008|256008,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021518778352733452,3.9978481221647266,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_3.mat,KA16,1,N09,07,10,3,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002233145334518413,3.9977668546654814,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_4.mat,KA16,1,N09,07,10,4,vibration_1|phase_current_1|phase_current_2,256004|256004|256004,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021912284138551675,3.997808771586145,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_5.mat,KA16,1,N09,07,10,5,vibration_1|phase_current_1|phase_current_2,256085|256085|256085,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9945576438926619,4.994557643892662,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_6.mat,KA16,1,N09,07,10,6,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022258740319543806,3.9977741259680455,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_7.mat,KA16,1,N09,07,10,7,vibration_1|phase_current_1|phase_current_2,256087|256087|256087,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022083373610646555,3.997791662638935,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_8.mat,KA16,1,N09,07,10,8,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021822462165701864,3.99781775378343,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N09_M07_F10_KA16_9.mat,KA16,1,N09,07,10,9,vibration_1|phase_current_1|phase_current_2,261421|261421|261421,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002219458176750823,3.997780541823249,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_1.mat,KA16,1,N15,01,10,1,vibration_1|phase_current_1|phase_current_2,256087|256087|256087,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021826739402504235,3.9978173260597494,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_10.mat,KA16,1,N15,01,10,10,vibration_1|phase_current_1|phase_current_2,257267|257267|257267,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020872915595575286,3.9979127084404427,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_11.mat,KA16,1,N15,01,10,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002144178809029076,3.9978558211909707,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_12.mat,KA16,1,N15,01,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021788244271282887,3.997821175572872,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_13.mat,KA16,1,N15,01,10,13,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.003468411323043442,3.9965315886769566,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_14.mat,KA16,1,N15,01,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021065391251682023,3.997893460874832,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_15.mat,KA16,1,N15,01,10,15,vibration_1|phase_current_1|phase_current_2,257573|257573|257573,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021873789007330327,3.997812621099267,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_16.mat,KA16,1,N15,01,10,16,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021150935987729463,3.997884906401227,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_17.mat,KA16,1,N15,01,10,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021262144144591133,3.997873785585541,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_18.mat,KA16,1,N15,01,10,18,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002148883769511685,3.997851116230488,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_19.mat,KA16,1,N15,01,10,19,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0044667183927170635,3.995533281607283,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_2.mat,KA16,1,N15,01,10,2,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9934601049291732,4.993460104929174,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_20.mat,KA16,1,N15,01,10,20,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002093279691080849,3.997906720308919,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_3.mat,KA16,1,N15,01,10,3,vibration_1|phase_current_1|phase_current_2,256095|256095|256095,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021839571112911354,3.997816042888709,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_4.mat,KA16,1,N15,01,10,4,vibration_1|phase_current_1|phase_current_2,256087|256087|256087,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021005509936448817,3.997899449006355,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_5.mat,KA16,1,N15,01,10,5,vibration_1|phase_current_1|phase_current_2,267664|267664|267664,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002161715479918801,3.997838284520081,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_6.mat,KA16,1,N15,01,10,6,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021578659667966663,3.9978421340332035,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_7.mat,KA16,1,N15,01,10,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002131774822302197,3.997868225177698,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_8.mat,KA16,1,N15,01,10,8,vibration_1|phase_current_1|phase_current_2,256085|256085|256085,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00226265826845478,3.997737341731545,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M01_F10_KA16_9.mat,KA16,1,N15,01,10,9,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021073945725286767,3.9978926054274715,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_1.mat,KA16,1,N15,07,04,1,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002092851967400612,3.997907148032599,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_10.mat,KA16,1,N15,07,04,10,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002142467914308127,3.9978575320856917,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_11.mat,KA16,1,N15,07,04,11,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021929393085761166,3.9978070606914238,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_12.mat,KA16,1,N15,07,04,12,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002185668006012084,3.997814331993988,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_13.mat,KA16,1,N15,07,04,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002090713348999426,3.9979092866510006,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_14.mat,KA16,1,N15,07,04,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002135624335424332,3.9978643756645758,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_15.mat,KA16,1,N15,07,04,15,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020898579016389515,3.997910142098361,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_16.mat,KA16,1,N15,07,04,16,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020684717176270915,3.997931528282373,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_17.mat,KA16,1,N15,07,04,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002170269953523545,3.9978297300464765,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_18.mat,KA16,1,N15,07,04,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021373352301452806,3.9978626647698547,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_19.mat,KA16,1,N15,07,04,19,vibration_1|phase_current_1|phase_current_2,256006|256006|256006,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002129208480220774,3.9978707915197793,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_2.mat,KA16,1,N15,07,04,2,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021069668488484395,3.9978930331511515,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_20.mat,KA16,1,N15,07,04,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022002106111401487,3.9977997893888597,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_3.mat,KA16,1,N15,07,04,3,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002075315296510887,3.9979246847034893,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_4.mat,KA16,1,N15,07,04,4,vibration_1|phase_current_1|phase_current_2,256469|256469|256469,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002394397161967837,3.997605602838032,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_5.mat,KA16,1,N15,07,04,5,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023285277152113085,3.9976714722847886,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_6.mat,KA16,1,N15,07,04,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023315217809729686,3.997668478219027,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_7.mat,KA16,1,N15,07,04,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023067138075192114,3.9976932861924808,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_8.mat,KA16,1,N15,07,04,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002176685808727103,3.997823314191273,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F04_KA16_9.mat,KA16,1,N15,07,04,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020483687046559435,3.997951631295344,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F10_KA16_1.mat,KA16,1,N15,07,10,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00445046489286805,3.995549535107132,True,
D:\code\putest\PU-dataset-main\KA16\KA16\N15_M07_F10_KA16_10.mat,KA16,1,N15,07,10,10,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002342642596659136,3.997657357403341,True,
