sample_id,source_file,bearing_id,label,condition,run_id,window_index,window_start,window_end,signal_length,sampling_raster,start_timestamp,stop_timestamp
KA15_N15_M07_F04_run20_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,3,84651,86699,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run20_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,4,112868,114916,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run20_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,5,141085,143133,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run20_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,6,169302,171350,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run20_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,7,197519,199567,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run20_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,8,225736,227784,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run20_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_20.mat,KA15,1,N15_M07_F04,20,9,253953,256001,256001,HostService,-0.0020975479561739082,3.997902452043826
KA15_N15_M07_F04_run03_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,0,0,2048,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,1,28217,30265,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,2,56434,58482,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,3,84651,86699,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,4,112868,114916,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,5,141084,143132,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,6,169301,171349,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,7,197518,199566,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,8,225735,227783,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run03_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_3.mat,KA15,1,N15_M07_F04,3,9,253952,256000,256000,HostService,-0.002035956009663092,3.997964043990337
KA15_N15_M07_F04_run04_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,0,0,2048,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,1,28217,30265,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,2,56434,58482,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,3,84651,86699,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,4,112868,114916,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,5,141085,143133,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,6,169302,171350,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,7,197519,199567,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,8,225736,227784,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run04_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_4.mat,KA15,1,N15_M07_F04,4,9,253953,256001,256001,HostService,-0.00213475975719086,3.997865240242809
KA15_N15_M07_F04_run05_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,0,0,2048,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,1,28217,30265,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,2,56434,58482,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,3,84651,86699,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,4,112868,114916,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,5,141086,143134,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,6,169303,171351,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,7,197520,199568,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,8,225737,227785,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run05_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_5.mat,KA15,1,N15_M07_F04,5,9,253954,256002,256002,HostService,-0.0020740232543815826,3.9979259767456186
KA15_N15_M07_F04_run06_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,0,0,2048,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,1,30677,32725,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,2,61354,63402,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,3,92030,94078,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,4,122707,124755,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,5,153384,155432,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,6,184061,186109,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,7,214737,216785,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,8,245414,247462,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run06_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_6.mat,KA15,1,N15_M07_F04,6,9,276091,278139,278139,HostService,-0.002139464697549325,3.9978605353024506
KA15_N15_M07_F04_run07_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,0,0,2048,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,1,28217,30265,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,2,56434,58482,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,3,84651,86699,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,4,112868,114916,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,5,141085,143133,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,6,169302,171350,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,7,197519,199567,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,8,225736,227784,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run07_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_7.mat,KA15,1,N15_M07_F04,7,9,253953,256001,256001,HostService,-0.0021715438363570415,3.997828456163643
KA15_N15_M07_F04_run08_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,0,0,2048,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,1,28217,30265,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,2,56434,58482,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,3,84651,86699,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,4,112868,114916,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,5,141085,143133,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,6,169302,171350,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,7,197519,199567,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,8,225736,227784,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run08_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_8.mat,KA15,1,N15_M07_F04,8,9,253953,256001,256001,HostService,-0.0022160269088370758,3.997783973091163
KA15_N15_M07_F04_run09_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,0,0,2048,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,1,28217,30265,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,2,56434,58482,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,3,84651,86699,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,4,112868,114916,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,5,141084,143132,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,6,169301,171349,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,7,197518,199566,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,8,225735,227783,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F04_run09_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F04_KA15_9.mat,KA15,1,N15_M07_F04,9,9,253952,256000,256000,HostService,-0.002130054816832395,3.9978699451831674
KA15_N15_M07_F10_run01_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,0,0,2048,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,1,28217,30265,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,2,56434,58482,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,3,84651,86699,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,4,112868,114916,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,5,141084,143132,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,6,169301,171349,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,7,197518,199566,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,8,225735,227783,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run01_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_1.mat,KA15,1,N15_M07_F10,1,9,253952,256000,256000,HostService,-0.0021159399957569993,3.997884060004243
KA15_N15_M07_F10_run10_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,0,0,2048,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,1,28217,30265,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,2,56434,58482,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,3,84651,86699,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,4,112868,114916,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,5,141084,143132,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,6,169301,171349,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,7,197518,199566,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,8,225735,227783,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run10_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_10.mat,KA15,1,N15_M07_F10,10,9,253952,256000,256000,HostService,-0.002014569917124614,3.9979854300828754
KA15_N15_M07_F10_run11_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,0,0,2048,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,1,28217,30265,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,2,56434,58482,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,3,84651,86699,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,4,112868,114916,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,5,141084,143132,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,6,169301,171349,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,7,197518,199566,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,8,225735,227783,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run11_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_11.mat,KA15,1,N15_M07_F10,11,9,253952,256000,256000,HostService,-0.002049215387036948,3.997950784612963
KA15_N15_M07_F10_run12_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,0,0,2048,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,1,28217,30265,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,2,56434,58482,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,3,84651,86699,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,4,112868,114916,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,5,141086,143134,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w06,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,6,169303,171351,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w07,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,7,197520,199568,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w08,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,8,225737,227785,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run12_w09,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_12.mat,KA15,1,N15_M07_F10,12,9,253954,256002,256002,HostService,-0.0021860863792832067,3.9978139136207167
KA15_N15_M07_F10_run13_w00,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15_M07_F10,13,0,0,2048,256000,HostService,-0.002117223161309308,3.997882776838691
KA15_N15_M07_F10_run13_w01,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15_M07_F10,13,1,28217,30265,256000,HostService,-0.002117223161309308,3.997882776838691
KA15_N15_M07_F10_run13_w02,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15_M07_F10,13,2,56434,58482,256000,HostService,-0.002117223161309308,3.997882776838691
KA15_N15_M07_F10_run13_w03,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15_M07_F10,13,3,84651,86699,256000,HostService,-0.002117223161309308,3.997882776838691
KA15_N15_M07_F10_run13_w04,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15_M07_F10,13,4,112868,114916,256000,HostService,-0.002117223161309308,3.997882776838691
KA15_N15_M07_F10_run13_w05,D:\code\putest\PU-dataset-main\KA15\KA15\N15_M07_F10_KA15_13.mat,KA15,1,N15_M07_F10,13,5,141084,143132,256000,HostService,-0.002117223161309308,3.997882776838691
